,danceability,energy,loudness,valence,acousticness,instrumentalness,tempo,kmeans
366,0.611,0.591,-7.138,0.91,0.7170000000000001,0.0088799999999999,124.115,1
367,0.659,0.585,-8.189,0.784,0.623,0.000213,104.111,1
368,0.856,0.436,-15.419,0.944,0.735,0.00193,107.967,1
369,0.591,0.337,-13.186,0.7290000000000001,0.875,0.0,120.17,0
370,0.725,0.759,-6.484,0.962,0.588,0.0,129.424,1
371,0.7120000000000001,0.451,-14.916,0.6559999999999999,0.695,0.0,93.457,0
372,0.662,0.65,-10.019,0.889,0.0226,1.49e-05,122.644,1
373,0.8009999999999999,0.301,-12.197,0.769,0.565,0.14,119.916,0
374,0.358,0.654,-7.729,0.93,0.606,1.02e-06,137.005,1
375,0.386,0.258,-15.836,0.489,0.818,0.0,81.92,0
376,0.7709999999999999,0.657,-7.74,0.967,0.435,0.0,123.089,1
377,0.348,0.309,-13.268,0.4029999999999999,0.58,3.85e-06,103.603,0
378,0.408,0.285,-14.361,0.5379999999999999,0.469,0.0,108.813,0
379,,,,,,,,0
380,0.431,0.5,-7.053,0.581,0.802,9.87e-06,123.375,0
381,0.5329999999999999,0.67,-7.213999999999999,0.897,0.62,1.51e-06,127.129,1
382,0.617,0.698,-5.25,0.938,0.2339999999999999,0.0,78.741,1
383,0.5489999999999999,0.423,-12.319,0.7490000000000001,0.532,0.0,108.318,0
384,0.5920000000000001,0.743,-8.18,0.977,0.0651,0.000882,159.884,1
385,0.251,0.868,-2.685,0.599,0.488,7.34e-06,177.125,1
386,0.6559999999999999,0.7559999999999999,-11.140999999999998,0.802,0.225,0.0,127.316,1
387,0.6629999999999999,0.472,-10.332,0.8290000000000001,0.609,0.0633,87.73100000000001,1
388,0.492,0.563,-7.46,0.765,0.374,2.82e-06,83.81,1
389,,,,,,,,0
390,0.358,0.759,-7.631,0.7829999999999999,0.231,4.18e-05,129.618,1
391,0.498,0.418,-10.333,0.541,0.8059999999999999,0.00308,70.066,0
392,0.63,0.4479999999999999,-15.015,0.753,0.445,1.4300000000000002e-05,104.024,0
393,0.467,0.7120000000000001,-11.265999999999998,0.833,0.28,0.000136,172.365,1
394,0.665,0.0989,-19.132,0.591,0.93,0.843,83.605,0
395,0.519,0.319,-13.142,0.473,0.518,9.05e-06,121.647,0
396,0.802,0.647,-7.374,0.852,0.55,0.0,121.331,1
397,0.612,0.785,-10.642,0.7909999999999999,0.569,1.99e-06,139.806,1
398,0.3939999999999999,0.297,-12.867,0.5,0.745,1.93e-05,85.804,0
399,0.49,0.715,-5.549,0.866,0.386,0.0,130.726,1
400,0.377,0.916,-3.199,0.912,0.26,0.0,75.533,1
401,0.583,0.406,-9.893,0.62,0.841,0.000684,155.091,0
402,0.619,0.603,-9.481,0.958,0.715,0.0,127.432,1
403,0.39,0.625,-7.813,0.514,0.36,0.0,144.338,0
404,0.26,0.49,-9.121,0.3989999999999999,0.8059999999999999,0.0,80.59899999999999,0
405,0.693,0.5770000000000001,-7.832000000000001,0.909,0.557,7.35e-05,126.521,1
406,0.355,0.44,-6.904,0.465,0.633,0.0,106.008,0
407,0.746,0.482,-7.919,0.698,0.262,0.0,135.202,1
408,0.552,0.481,-10.764,0.833,0.745,3.43e-06,134.838,0
409,0.481,0.436,-8.299,0.27,0.768,3.26e-05,95.105,0
410,0.679,0.721,-10.36,0.963,0.8029999999999999,0.893,92.43,1
411,0.59,0.805,-6.481,0.797,0.1369999999999999,0.0,138.514,1
412,0.52,0.8290000000000001,-6.228,0.7440000000000001,0.386,6.2e-05,147.997,1
413,0.6609999999999999,0.557,-8.244,0.957,0.262,0.0,125.445,1
414,0.527,0.48,-9.61,0.706,0.3339999999999999,0.0,139.388,1
415,0.56,0.591,-9.346,0.282,0.0152,0.000391,125.99,1
416,0.5760000000000001,0.528,-9.832,0.7070000000000001,0.731,3.64e-05,104.979,0
417,,,,,,,,0
418,0.747,0.226,-13.635,0.778,0.908,0.000168,123.789,0
419,0.539,0.364,-13.56,0.59,0.395,0.0,123.056,0
420,0.595,0.57,-11.300999999999998,0.884,0.6779999999999999,0.291,137.757,1
421,0.442,0.508,-8.775,0.964,0.276,0.0,140.836,1
422,,,,,,,,0
423,,,,,,,,0
424,0.71,0.546,-14.582,0.897,0.757,0.00981,82.182,0
425,0.564,0.74,-6.716,0.7120000000000001,0.225,0.0,129.012,1
426,0.4589999999999999,0.703,-9.578,0.904,0.677,0.000707,133.5,1
427,0.636,0.684,-9.302,0.8809999999999999,0.52,0.0015,132.509,1
428,0.512,0.6579999999999999,-9.972,0.752,0.2319999999999999,0.0,129.861,1
429,0.368,0.8909999999999999,-8.067,0.527,0.024,0.000611,142.216,1
430,0.691,0.4589999999999999,-9.807,0.81,0.379,0.0,129.608,1
431,0.5820000000000001,0.636,-9.266,0.715,0.782,0.0,135.769,0
432,0.2269999999999999,0.432,-10.248,0.42,0.652,3.58e-06,87.16,0
433,0.679,0.38,-10.035,0.728,0.237,0.0,108.133,1
434,0.466,0.5820000000000001,-6.207000000000001,0.7040000000000001,0.762,3.28e-05,95.089,0
435,0.7,0.33,-9.027,0.524,0.7190000000000001,8.6e-05,98.605,0
436,0.289,0.583,-6.596,0.28,0.000433,0.225,117.007,1
437,0.482,0.615,-7.047000000000001,0.932,0.574,7.96e-06,83.117,1
438,0.482,0.8490000000000001,-9.198,0.937,0.6409999999999999,7.74e-06,124.631,1
439,0.614,0.794,-7.979,0.6459999999999999,0.593,0.0,90.653,1
440,0.6509999999999999,0.537,-7.944,0.746,0.8540000000000001,0.0,112.825,0
441,0.563,0.754,-7.442,0.918,0.531,0.0,156.664,1
442,0.6459999999999999,0.4539999999999999,-9.763,0.967,0.743,0.0,121.972,1
443,0.758,0.518,-12.925999999999998,0.965,0.2,0.0,143.125,1
444,0.701,0.444,-13.134,0.964,0.156,6.49e-05,132.542,1
445,0.851,0.426,-11.192,0.901,0.139,0.0,117.384,1
446,0.478,0.8170000000000001,-5.48,0.943,0.5479999999999999,4e-05,145.946,1
447,0.477,0.352,-14.165,0.478,0.406,0.0,106.773,0
448,0.5870000000000001,0.414,-12.68,0.497,0.7290000000000001,0.000123,124.016,0
449,0.6579999999999999,0.138,-16.717,0.3979999999999999,0.865,0.00313,129.472,0
450,0.483,0.677,-5.91,0.8420000000000001,0.283,0.0,170.72,1
451,0.484,0.484,-11.269,0.3939999999999999,0.384,0.634,65.751,0
452,0.58,0.575,-10.527,0.912,0.318,6.55e-06,78.797,1
453,0.6729999999999999,0.349,-12.414,0.609,0.608,0.0,124.451,0
454,0.635,0.536,-6.622000000000001,0.727,0.637,0.0,66.757,1
455,0.5720000000000001,0.473,-8.887,0.6659999999999999,0.0204,0.0473,120.986,1
456,0.669,0.8320000000000001,-8.73,0.962,0.275,0.0,137.674,1
457,0.447,0.4679999999999999,-10.151,0.439,0.647,0.0,129.977,0
458,0.485,0.779,-14.235,0.483,0.367,0.432,133.22299999999998,1
459,0.5539999999999999,0.512,-9.192,0.878,0.141,6.53e-06,159.889,1
460,0.6990000000000001,0.408,-11.46,0.8420000000000001,0.69,0.0002189999999999,171.922,0
461,0.573,0.292,-15.969,0.631,0.4679999999999999,4.16e-05,106.618,0
462,0.596,0.58,-7.47,0.664,0.352,1.37e-06,123.313,1
463,0.773,0.863,-9.321,0.976,0.205,0.586,145.384,1
464,,,,,,,,0
465,0.407,0.265,-16.069000000000003,0.3879999999999999,0.867,0.0,98.408,0
466,0.627,0.628,-10.993,0.968,0.0115,0.853,165.62900000000002,1
467,0.418,0.5660000000000001,-8.637,0.319,0.708,0.0,129.248,0
468,0.417,0.406,-9.005,0.0978,0.132,0.0,102.458,0
469,,,,,,,,0
470,0.505,0.0477,-23.032,0.309,0.91,2.61e-06,78.85600000000001,0
471,0.476,0.2189999999999999,-13.406,0.595,0.492,0.0,103.496,0
472,0.483,0.336,-11.062,0.56,0.768,0.000541,90.361,0
473,,,,,,,,0
474,0.5820000000000001,0.931,-13.552,0.85,0.00133,0.000757,99.254,1
475,0.74,0.386,-13.701,0.8859999999999999,0.186,0.0,120.247,1
476,0.236,0.429,-13.576,0.356,0.7020000000000001,0.000106,84.686,0
477,0.573,0.939,-6.441,0.963,0.493,0.0,137.382,1
478,0.536,0.331,-11.418,0.356,0.6659999999999999,0.0,101.248,0
479,0.589,0.124,-17.17,0.285,0.962,0.61,86.556,0
480,0.512,0.604,-6.007999999999999,0.564,0.433,1.86e-06,121.899,1
481,0.564,0.3779999999999999,-14.468,0.687,0.705,0.000716,197.325,0
482,0.675,0.6709999999999999,-11.626,0.966,0.3939999999999999,0.941,148.156,1
483,0.326,0.441,-9.117,0.622,0.737,9.69e-06,208.072,0
484,0.5489999999999999,0.706,-10.06,0.975,0.747,0.00889,135.905,1
485,0.539,0.682,-7.307,0.8029999999999999,0.579,0.0,122.173,1
486,0.629,0.492,-7.31,0.8009999999999999,0.551,0.000779,81.16,1
487,0.617,0.711,-6.433,0.963,0.36,1.59e-06,142.266,1
488,0.644,0.6829999999999999,-7.629,0.967,0.223,0.0,141.996,1
489,0.171,0.42,-10.715,0.23,0.905,0.358,181.71,0
490,0.605,0.632,-6.337999999999999,0.98,0.639,4.86e-05,193.171,1
491,0.583,0.508,-5.952000000000001,0.499,0.54,0.00175,93.848,0
492,0.491,0.8009999999999999,-9.835,0.971,0.27,0.0,160.109,1
493,0.542,0.706,-9.038,0.755,0.778,1.21e-05,98.348,0
494,0.644,0.58,-7.744,0.7879999999999999,0.6729999999999999,0.0,127.2,1
495,0.253,0.303,-10.364,0.308,0.7759999999999999,0.0,80.146,0
496,0.623,0.7090000000000001,-9.818,0.948,0.102,0.0,122.394,1
497,0.565,0.953,-6.504,0.887,0.0546,2.95e-05,124.287,1
498,0.5820000000000001,0.575,-11.89,0.5579999999999999,0.713,3.66e-06,140.601,0
499,0.6859999999999999,0.7140000000000001,-4.809,0.964,0.204,0.0,126.736,1
500,0.725,0.853,-7.842,0.904,0.0348,0.127,136.282,1
501,0.51,0.565,-8.105,0.7,0.485,0.0,143.381,1
502,0.39,0.309,-14.12,0.4589999999999999,0.504,0.0,94.444,0
503,0.495,0.629,-6.817,0.545,0.695,0.0,118.515,0
504,0.534,0.725,-7.576,0.763,0.188,0.0,95.003,1
505,0.581,0.63,-7.836,0.91,0.0925,0.0,136.994,1
506,0.4039999999999999,0.246,-13.812,0.281,0.94,3e-05,71.274,0
507,0.579,0.419,-10.72,0.6729999999999999,0.625,0.0,104.564,0
508,0.544,0.748,-6.242999999999999,0.825,0.311,0.000716,139.739,1
509,0.731,0.204,-18.934,0.6990000000000001,0.51,2.02e-05,121.817,0
510,0.7559999999999999,0.5379999999999999,-9.826,0.973,0.1889999999999999,0.00159,112.129,1
511,0.476,0.575,-6.522,0.509,0.74,0.0,111.135,0
512,0.747,0.6709999999999999,-5.737,0.6809999999999999,0.181,5.24e-06,120.98,1
513,0.621,0.708,-9.057,0.624,0.246,2e-06,110.533,1
514,0.628,0.609,-10.635,0.775,0.332,0.0,132.596,1
515,0.664,0.513,-19.477,0.639,0.5,0.0525,141.638,0
516,0.659,0.465,-9.53,0.889,0.746,0.00458,148.894,0
517,0.628,0.593,-7.515,0.488,0.508,0.0,114.944,0
518,0.367,0.215,-16.652,0.266,0.517,0.0,98.742,0
519,0.545,0.607,-8.439,0.901,0.64,0.0,112.652,1
520,0.5670000000000001,0.672,-7.666,0.79,0.75,0.0837,126.509,1
521,0.366,0.7070000000000001,-9.392,0.525,0.29,3.17e-05,127.701,1
522,0.456,0.47,-9.564,0.639,0.513,3.76e-05,120.336,0
523,0.5589999999999999,0.31,-13.499,0.311,0.3939999999999999,0.794,128.691,0
524,0.237,0.377,-8.798,0.479,0.902,0.0,173.142,0
525,0.3779999999999999,0.4639999999999999,-13.274,0.619,0.754,0.0,184.497,0
526,0.585,0.414,-13.494000000000002,0.773,0.352,0.0,116.483,1
527,0.764,0.516,-12.099,0.936,0.1669999999999999,0.0,115.255,1
528,0.519,0.85,-6.777,0.7490000000000001,0.0457,0.0,123.419,1
529,0.613,0.306,-12.448,0.35,0.872,0.687,117.724,0
530,0.746,0.7020000000000001,-8.099,0.889,0.493,0.0398,129.434,1
531,0.575,0.843,-4.298,0.953,0.0946,0.0,109.254,1
532,0.6779999999999999,0.8109999999999999,-7.419,0.928,0.201,3.99e-06,163.761,1
533,0.434,0.722,-9.637,0.614,0.735,1.16e-05,137.936,0
534,0.7190000000000001,0.516,-9.005,0.5489999999999999,0.156,0.0199,123.296,1
535,0.4639999999999999,0.3979999999999999,-14.282,0.8170000000000001,0.401,0.0,98.256,0
536,,,,,,,,0
537,0.335,0.163,-17.254,0.513,0.782,0.0,84.315,0
538,0.483,0.721,-6.836,0.562,0.7290000000000001,0.0,95.261,0
539,0.605,0.6990000000000001,-6.875,0.8909999999999999,0.3779999999999999,0.0,71.38,1
540,0.405,0.365,-10.226,0.588,0.255,4.68e-06,104.536,0
541,0.258,0.3979999999999999,-12.869000000000002,0.273,0.623,7.759999999999999e-05,90.224,0
542,,,,,,,,0
543,,,,,,,,0
544,0.7040000000000001,0.377,-11.896,0.777,0.633,0.494,106.251,0
545,0.347,0.638,-10.258,0.61,0.236,0.0,94.506,1
546,0.503,0.62,-6.069,0.713,0.471,0.0,116.595,1
547,0.3339999999999999,0.474,-11.959,0.635,0.586,0.0,118.248,0
548,0.401,0.446,-9.646,0.425,0.265,0.0,103.906,0
549,0.675,0.588,-11.031,0.94,0.492,9.45e-06,82.949,1
550,0.56,0.529,-10.105,0.498,0.873,0.0,109.787,0
551,0.514,0.488,-11.217,0.616,0.00205,0.0115,150.08,1
552,0.652,0.583,-7.811,0.7440000000000001,0.412,0.0,138.134,1
553,0.591,0.611,-9.179,0.655,0.165,3.71e-05,128.241,1
554,0.738,0.804,-8.55,0.924,0.254,0.00755,94.015,1
555,0.693,0.765,-6.615,0.746,0.455,0.0,133.381,1
556,0.63,0.272,-10.338,0.591,0.106,0.0,105.754,1
557,0.674,0.731,-8.116,0.8340000000000001,0.526,0.0,122.097,1
558,0.446,0.677,-8.874,0.778,0.308,1.37e-06,161.523,1
559,0.551,0.86,-7.838999999999999,0.723,0.262,4.57e-06,136.921,1
560,0.4539999999999999,0.406,-9.536,0.478,0.826,0.0,106.053,0
561,0.518,0.7170000000000001,-10.014,0.921,0.579,0.0,92.492,1
562,0.632,0.805,-5.063,0.86,0.1689999999999999,3.46e-06,89.641,1
563,0.5429999999999999,0.8390000000000001,-7.544,0.782,0.772,0.0,151.452,1
564,0.71,0.722,-7.659,0.964,0.21,1.26e-05,141.877,1
565,0.61,0.825,-9.316,0.841,0.1169999999999999,0.00238,129.3,1
566,0.494,0.6659999999999999,-9.743,0.6990000000000001,0.2289999999999999,5.69e-05,140.832,1
567,0.768,0.871,-6.287000000000001,0.949,0.477,4.33e-05,125.495,1
568,0.6859999999999999,0.486,-5.771,0.382,0.687,0.0,119.521,0
569,0.54,0.492,-9.087,0.552,0.473,0.0,121.832,0
570,0.418,0.547,-5.992000000000001,0.574,0.253,0.0,122.096,1
571,0.757,0.435,-10.139,0.942,0.3389999999999999,0.396,135.639,1
572,0.579,0.618,-8.237,0.897,0.624,1.29e-05,112.07,1
573,0.364,0.332,-11.507,0.287,0.78,0.0,110.259,0
574,0.574,0.256,-15.044,0.568,0.61,7.7e-05,82.331,0
575,0.488,0.335,-10.789,0.708,0.664,0.0,96.333,0
576,0.623,0.302,-12.655,0.647,0.635,2.01e-05,97.882,0
577,0.672,0.531,-8.037,0.846,0.7240000000000001,0.0,142.19799999999998,1
578,0.8759999999999999,0.535,-14.025,0.903,0.226,0.00242,129.166,1
579,0.357,0.476,-9.592,0.4679999999999999,0.374,4.65e-06,113.403,0
580,0.71,0.8440000000000001,-3.535,0.991,0.104,0.0,126.338,1
581,0.628,0.764,-9.184,0.5870000000000001,0.28,0.0,131.469,1
582,0.529,0.218,-16.522000000000002,0.307,0.804,0.0,101.735,0
583,0.53,0.62,-5.377999999999999,0.428,0.452,1.2e-06,124.013,0
584,0.486,0.6829999999999999,-8.767999999999999,0.745,0.299,0.0,128.72299999999998,1
585,0.3289999999999999,0.926,-5.146,0.385,0.129,0.852,167.435,1
586,0.552,0.742,-7.962999999999999,0.7509999999999999,0.218,0.0,138.591,1
587,0.512,0.411,-11.805,0.37,0.161,0.0,124.244,0
588,0.447,0.321,-11.353,0.246,0.765,4e-05,94.115,0
589,0.669,0.848,-10.072,0.6609999999999999,0.0273,0.0869,102.048,1
590,0.186,0.3379999999999999,-9.362,0.42,0.81,0.0,178.68099999999998,0
591,0.547,0.703,-7.606,0.6409999999999999,0.145,0.0,108.004,1
592,0.602,0.625,-7.517,0.959,0.375,0.00281,162.315,1
593,0.5760000000000001,0.784,-7.951,0.932,0.7290000000000001,0.0,91.259,1
594,0.606,0.5870000000000001,-13.501,0.931,0.213,7.18e-06,130.44299999999998,1
595,0.484,0.789,-5.942,0.778,0.752,0.0,148.649,1
596,0.624,0.758,-7.232,0.3979999999999999,0.402,0.0003399999999999,140.653,1
597,0.6659999999999999,0.499,-10.104,0.961,0.313,3.65e-06,109.772,1
598,0.552,0.616,-9.785,0.667,0.352,0.0,112.442,1
599,,,,,,,,0
600,0.574,0.815,-4.703,0.633,0.75,0.0,98.252,1
601,0.239,0.618,-8.464,0.6829999999999999,0.0305,0.0,197.499,1
602,0.622,0.782,-4.888999999999999,0.684,0.0662,0.0,119.575,1
603,0.74,0.392,-11.996,0.387,0.483,1.11e-06,82.742,0
604,0.494,0.407,-14.463,0.555,0.726,0.0,110.13,0
605,0.2289999999999999,0.494,-8.22,0.526,0.638,0.0,80.092,0
606,0.5479999999999999,0.698,-8.185,0.62,0.0776,2.26e-06,131.172,1
607,0.715,0.327,-11.814,0.713,0.782,0.000344,84.369,0
608,0.252,0.507,-13.337,0.816,0.00206,0.00057,196.49400000000003,1
609,0.166,0.433,-12.048,0.2769999999999999,0.732,1.04e-06,187.437,0
610,0.486,0.725,-9.263,0.6940000000000001,0.344,0.0,193.249,1
611,0.711,0.347,-10.955,0.6609999999999999,0.93,0.0134,128.474,0
612,0.519,0.422,-8.732000000000001,0.8029999999999999,0.8640000000000001,0.0,128.95600000000002,0
613,0.752,0.397,-10.012,0.5660000000000001,0.736,0.0,121.87,0
614,0.608,0.659,-7.1160000000000005,0.767,0.5770000000000001,2.08e-06,134.066,1
615,0.424,0.487,-11.956,0.445,0.748,4.01e-06,103.399,0
616,0.7659999999999999,0.493,-8.571,0.921,0.691,0.0,142.764,1
617,0.472,0.632,-5.471,0.758,0.628,0.0,97.274,1
618,0.3229999999999999,0.517,-9.08,0.63,0.379,0.0,112.09,0
619,0.629,0.677,-7.239,0.627,0.122,9.72e-06,132.783,1
620,0.75,0.456,-9.47,0.939,0.685,1.03e-06,114.501,1
621,0.485,0.479,-9.439,0.67,0.71,0.0,109.882,0
622,0.644,0.4589999999999999,-11.702,0.852,0.657,0.0,92.801,0
623,0.612,0.627,-8.64,0.4679999999999999,0.583,1.03e-05,118.132,0
624,0.472,0.444,-11.75,0.569,0.2289999999999999,0.0,118.281,0
625,0.7040000000000001,0.574,-14.524,0.763,0.3389999999999999,0.0,83.955,1
626,0.74,0.301,-11.975,0.669,0.428,0.0,113.61,0
627,0.6459999999999999,0.911,-6.228,0.895,0.411,0.000484,126.122,1
628,0.516,0.15,-20.41,0.206,0.13,0.0755,97.398,0
629,0.4379999999999999,0.425,-20.396,0.841,0.35,4.03e-05,150.239,0
630,0.625,0.76,-5.591,0.6970000000000001,0.0614,0.0,136.541,1
631,0.469,0.8,-9.241,0.591,0.0601,0.0033,158.716,1
632,0.423,0.6809999999999999,-9.756,0.5589999999999999,0.0592,0.000177,110.461,1
633,,,,,,,,0
634,0.513,0.861,-6.446000000000001,0.951,0.6809999999999999,3.94e-05,173.72,1
635,0.8220000000000001,0.332,-11.369000000000002,0.8340000000000001,0.8340000000000001,0.0,110.802,0
636,0.769,0.645,-6.739,0.943,0.479,0.0,118.411,1
637,0.4579999999999999,0.853,-8.575,0.6709999999999999,0.741,0.0215,202.509,1
638,0.5770000000000001,0.621,-8.217,0.78,0.099,0.0,94.982,1
639,0.66,0.611,-10.309,0.7490000000000001,0.423,1.11e-05,113.898,1
640,0.665,0.7120000000000001,-8.579,0.815,0.042,0.0,143.026,1
641,0.72,0.555,-13.236,0.936,0.122,0.0,115.986,1
642,,,,,,,,0
643,0.6509999999999999,0.5539999999999999,-12.327,0.963,0.0733,1.97e-06,119.279,1
644,0.54,0.434,-16.707,0.929,0.0317,0.0145,163.124,1
645,0.789,0.501,-9.064,0.945,0.7609999999999999,0.0,120.214,1
646,0.3779999999999999,0.677,-8.63,0.648,0.0635,0.0,106.071,1
647,0.485,0.38,-11.773,0.531,0.8290000000000001,0.0,92.933,0
648,0.598,0.6459999999999999,-9.769,0.929,0.179,0.0,133.287,1
649,0.418,0.382,-12.789,0.873,0.223,6.74e-06,167.049,1
650,0.5670000000000001,0.745,-5.422999999999999,0.903,0.402,0.0,125.575,1
651,0.493,0.8240000000000001,-7.154,0.825,0.0162,0.0856,96.618,1
652,0.346,0.75,-6.619,0.667,0.000242,0.0119,165.03599999999997,1
653,0.472,0.856,-6.03,0.841,0.147,2.78e-06,78.696,1
654,0.635,0.616,-6.104,0.759,0.239,0.0,120.381,1
655,0.7859999999999999,0.8029999999999999,-12.7,0.964,0.257,0.7929999999999999,125.841,1
656,0.7340000000000001,0.477,-10.822,0.939,0.409,0.000662,145.188,1
657,0.6729999999999999,0.8059999999999999,-7.706,0.929,0.359,1.09e-05,126.058,1
658,0.628,0.288,-14.768,0.585,0.906,0.0,119.131,0
659,0.6940000000000001,0.71,-8.257,0.961,0.096,0.0,125.324,1
660,0.477,0.259,-16.096,0.374,0.867,0.0,88.59,0
661,0.313,0.23,-15.202,0.3339999999999999,0.897,1e-05,132.243,0
662,0.7290000000000001,0.284,-14.093,0.642,0.608,0.0816,116.521,0
663,0.68,0.542,-10.398,0.5,0.3379999999999999,0.0,116.242,1
664,0.555,0.809,-4.19,0.934,0.0308,0.00122,84.369,1
665,0.579,0.201,-13.698,0.428,0.7759999999999999,7.59e-05,91.739,0
666,0.409,0.433,-10.693,0.74,0.4679999999999999,1.53e-05,182.452,0
667,0.6809999999999999,0.519,-10.549,0.73,0.0535,0.000729,120.221,1
668,0.474,0.6940000000000001,-8.448,0.7290000000000001,0.0576,0.000848,88.92399999999999,1
669,0.581,0.669,-3.659,0.926,0.19,0.0,78.07300000000001,1
670,0.556,0.5920000000000001,-7.377999999999999,0.5870000000000001,0.4579999999999999,0.0,94.889,1
671,0.603,0.284,-14.603,0.628,0.802,0.00294,103.47,0
672,0.706,0.516,-8.378,0.748,0.103,0.00107,94.428,1
673,0.618,0.588,-11.624,0.768,0.0128,0.0266,86.90299999999999,1
674,,,,,,,,0
675,0.392,0.552,-9.217,0.53,0.0621,0.00467,108.621,1
676,0.547,0.7659999999999999,-5.706,0.8859999999999999,0.0431,0.144,135.263,1
677,0.539,0.66,-4.834,0.735,0.461,0.0018899999999999,148.285,1
678,0.5,0.563,-11.501,0.866,0.0348,3.17e-06,126.541,1
679,0.575,0.843,-5.931,0.858,0.239,5.16e-06,128.16899999999998,1
680,0.534,0.624,-9.589,0.687,0.00797,0.0,121.402,1
681,0.586,0.609,-8.558,0.556,0.0177,0.0,92.043,1
682,0.813,0.469,-9.741,0.931,0.411,0.879,122.289,1
683,0.44,0.634,-9.327,0.861,0.14,3.89e-05,147.826,1
684,0.7120000000000001,0.419,-12.035,0.5,0.853,0.0,124.218,0
685,0.593,0.804,-5.497000000000001,0.962,0.105,2.22e-06,148.959,1
686,0.604,0.5489999999999999,-9.873,0.696,0.531,0.0,111.398,1
687,0.677,0.637,-9.699,0.6779999999999999,0.1939999999999999,0.0,128.546,1
688,0.531,0.642,-12.702,0.192,0.154,0.2789999999999999,82.10700000000001,0
689,0.432,0.823,-9.216,0.38,0.249,0.00639,132.21200000000002,1
690,0.584,0.62,-7.681,0.857,0.0883,1.73e-06,143.561,1
691,0.665,0.4539999999999999,-7.683,0.8390000000000001,0.257,0.0,102.685,1
692,0.473,0.969,-3.529,0.763,0.0052299999999999,0.0,159.981,1
693,0.392,0.629,-7.056,0.72,0.718,3.76e-06,124.511,0
694,0.618,0.597,-10.101,0.924,0.379,0.0,130.381,1
695,0.532,0.695,-9.205,0.93,0.307,0.00158,172.863,1
696,0.53,0.873,-5.105,0.583,0.297,0.0,162.154,1
697,0.546,0.3989999999999999,-9.378,0.301,0.361,3.18e-06,97.142,0
698,0.638,0.428,-12.156,0.901,0.252,0.0,139.434,1
699,0.637,0.1889999999999999,-10.726,0.695,0.721,0.0,120.142,0
700,0.677,0.722,-7.767,0.898,0.357,0.148,132.996,1
701,0.526,0.775,-6.05,0.962,0.7070000000000001,2.05e-05,80.10600000000001,1
702,0.413,0.725,-5.787000000000001,0.44,0.369,2.1600000000000003e-05,124.618,1
703,0.266,0.3229999999999999,-12.890999999999998,0.536,0.7559999999999999,0.0,207.431,0
704,0.584,0.367,-9.638,0.588,0.55,1.3800000000000002e-05,120.175,0
705,0.605,0.455,-8.902999999999999,0.6779999999999999,0.595,0.0,106.825,0
706,,,,,,,,0
707,0.602,0.679,-6.707999999999999,0.889,0.337,0.0,136.459,1
708,0.7829999999999999,0.42,-11.05,0.716,0.0722,0.0316,131.75,1
709,0.805,0.5579999999999999,-5.226,0.965,0.1639999999999999,2.2e-05,114.95,1
710,0.371,0.61,-6.672000000000001,0.89,0.0529,0.0,202.838,1
711,0.643,0.208,-14.55,0.48,0.845,0.0,115.506,0
712,0.271,0.7829999999999999,-7.996,0.5329999999999999,0.857,0.00965,138.836,0
713,0.59,0.659,-9.669,0.965,0.104,6.56e-06,80.20100000000001,1
714,0.705,0.441,-13.009,0.321,0.2239999999999999,1.48e-06,103.037,0
715,0.79,0.41,-13.241,0.815,0.263,0.00314,112.345,1
716,0.476,0.337,-14.862,0.624,0.5,3.79e-05,95.54,0
717,0.645,0.7190000000000001,-11.065,0.939,0.12,0.0,139.311,1
718,0.606,0.6859999999999999,-7.292000000000001,0.96,0.493,1.18e-06,127.882,1
719,0.473,0.6940000000000001,-8.911,0.8059999999999999,0.06,0.0,132.556,1
720,0.518,0.5429999999999999,-10.765999999999998,0.579,0.8340000000000001,0.0,104.528,0
721,0.494,0.472,-10.02,0.746,0.7859999999999999,3.19e-05,108.482,0
722,0.579,0.655,-7.59,0.8140000000000001,0.387,0.0,113.919,1
723,0.653,0.519,-10.164,0.8220000000000001,0.406,0.0209,98.883,1
724,0.738,0.6609999999999999,-5.016,0.928,0.151,0.0,112.801,1
725,0.382,0.7609999999999999,-6.839,0.841,0.188,0.0,171.919,1
726,0.4,0.48,-7.768,0.653,0.346,3.1e-05,103.436,0
727,0.162,0.301,-11.007,0.298,0.848,1.4300000000000002e-05,84.413,0
728,0.425,0.27,-14.572,0.5820000000000001,0.242,0.0,202.637,0
729,0.504,0.578,-9.302,0.654,0.408,0.0,132.411,1
730,0.7120000000000001,0.435,-12.745,0.944,0.728,0.0,117.486,0
731,0.491,0.583,-10.964,0.907,0.182,0.0,150.572,1
732,0.69,0.521,-7.888,0.68,0.7759999999999999,0.0,127.216,0
733,0.501,0.358,-12.983,0.541,0.7120000000000001,0.0,132.327,0
734,0.249,0.66,-6.905,0.435,0.504,0.0026,149.813,0
735,0.4039999999999999,0.493,-14.063,0.614,0.0606,0.0,142.085,1
736,0.293,0.402,-10.394,0.209,0.6990000000000001,0.552,95.318,0
